Малын төрөл,Бүс,Код,Он,Утга
Хонь,Манлай,34619,2015,0.0
Хонь,"1-р баг, Өехий",3461951,2025,0.0
Хонь,"1-р баг, Өехий",3461951,2024,0.0
Хонь,"1-р баг, Өехий",3461951,2023,
Хонь,"1-р баг, Өехий",3461951,2022,
Хонь,"1-р баг, Өехий",3461951,2021,
Хонь,"1-р баг, Өехий",3461951,2020,
Хонь,"1-р баг, Өехий",3461951,2019,0.0
Хонь,"1-р баг, Өехий",3461951,2018,0.1
Хонь,"1-р баг, Өехий",3461951,2017,0.0
Хонь,"1-р баг, Өехий",3461951,2016,0.0
Хонь,"1-р баг, Өехий",3461951,2015,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2025,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2024,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2023,
Хонь,"2-р баг, Өгөөмөр",3461953,2022,
Хонь,"2-р баг, Өгөөмөр",3461953,2021,
Хонь,"2-р баг, Өгөөмөр",3461953,2020,
Хонь,"2-р баг, Өгөөмөр",3461953,2019,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2018,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2017,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2016,0.0
Хонь,"2-р баг, Өгөөмөр",3461953,2015,0.0
Хонь,"3-р баг, Жаргалант",3461955,2025,0.0
Хонь,"3-р баг, Жаргалант",3461955,2024,0.0
Хонь,"3-р баг, Жаргалант",3461955,2023,
Хонь,"3-р баг, Жаргалант",3461955,2022,
Хонь,"3-р баг, Жаргалант",3461955,2021,
Хонь,"3-р баг, Жаргалант",3461955,2020,
Хонь,"3-р баг, Жаргалант",3461955,2019,0.0
Хонь,"3-р баг, Жаргалант",3461955,2018,0.0
Хонь,"3-р баг, Жаргалант",3461955,2017,0.0
Хонь,"3-р баг, Жаргалант",3461955,2016,0.0
Хонь,"3-р баг, Жаргалант",3461955,2015,0.0
Хонь,"4-р баг, Далай",3461957,2025,0.0
Хонь,"4-р баг, Далай",3461957,2024,0.0
Хонь,"4-р баг, Далай",3461957,2023,
Хонь,"4-р баг, Далай",3461957,2022,
Хонь,"4-р баг, Далай",3461957,2021,
Хонь,"4-р баг, Далай",3461957,2020,
Хонь,"4-р баг, Далай",3461957,2019,0.0
Хонь,"4-р баг, Далай",3461957,2018,0.0
Хонь,"4-р баг, Далай",3461957,2017,0.0
Хонь,"4-р баг, Далай",3461957,2016,0.0
Хонь,"4-р баг, Далай",3461957,2015,0.0
Хонь,Ноён,34622,2025,0.0
Хонь,Ноён,34622,2024,0.0
Хонь,Ноён,34622,2023,
Хонь,Ноён,34622,2022,
Хонь,Ноён,34622,2021,
Хонь,Ноён,34622,2020,
Хонь,Ноён,34622,2019,0.0
Хонь,Ноён,34622,2018,0.0
Хонь,Ноён,34622,2017,0.0
Хонь,Ноён,34622,2016,0.0
Хонь,Ноён,34622,2015,0.0
Хонь,"1-р баг, Сайран",3462251,2025,0.0
Хонь,"1-р баг, Сайран",3462251,2024,0.0
Хонь,"1-р баг, Сайран",3462251,2023,
Хонь,"1-р баг, Сайран",3462251,2022,
Хонь,"1-р баг, Сайран",3462251,2021,
Хонь,"1-р баг, Сайран",3462251,2020,
Хонь,"1-р баг, Сайран",3462251,2019,0.0
Хонь,"1-р баг, Сайран",3462251,2018,0.0
Хонь,"1-р баг, Сайран",3462251,2017,0.0
Хонь,"1-р баг, Сайран",3462251,2016,0.0
Хонь,"1-р баг, Сайран",3462251,2015,0.0
Хонь,"2-р баг, Ганзагад",3462253,2025,0.0
Хонь,"2-р баг, Ганзагад",3462253,2024,0.0
Хонь,"2-р баг, Ганзагад",3462253,2023,
Хонь,"2-р баг, Ганзагад",3462253,2022,
Хонь,"2-р баг, Ганзагад",3462253,2021,
Хонь,"2-р баг, Ганзагад",3462253,2020,
Хонь,"2-р баг, Ганзагад",3462253,2019,0.0
Хонь,"2-р баг, Ганзагад",3462253,2018,0.0
Хонь,"2-р баг, Ганзагад",3462253,2017,0.0
Хонь,"2-р баг, Ганзагад",3462253,2016,0.0
Хонь,"2-р баг, Ганзагад",3462253,2015,0.0
Хонь,Номгон,34625,2025,0.0
Хонь,Номгон,34625,2024,0.0
Хонь,Номгон,34625,2023,
Хонь,Номгон,34625,2022,
Хонь,Номгон,34625,2021,
Хонь,Номгон,34625,2020,
Хонь,Номгон,34625,2019,0.0
Хонь,Номгон,34625,2018,0.0
Хонь,Номгон,34625,2017,0.0
Хонь,Номгон,34625,2016,0.0
Хонь,Номгон,34625,2015,0.0
Хонь,"1-р баг, Хармагтай",3462551,2025,0.0
Хонь,"1-р баг, Хармагтай",3462551,2024,0.0
Хонь,"1-р баг, Хармагтай",3462551,2023,
Хонь,"1-р баг, Хармагтай",3462551,2022,
Хонь,"1-р баг, Хармагтай",3462551,2021,
Хонь,"1-р баг, Хармагтай",3462551,2020,
Хонь,"1-р баг, Хармагтай",3462551,2019,0.0
Хонь,"1-р баг, Хармагтай",3462551,2018,0.0
Хонь,"1-р баг, Хармагтай",3462551,2017,0.0
Хонь,"1-р баг, Хармагтай",3462551,2016,0.0
Хонь,"1-р баг, Хармагтай",3462551,2015,0.0
Хонь,"2-р баг, Төхөм",3462553,2025,0.0
Хонь,"2-р баг, Төхөм",3462553,2024,0.0
Хонь,"2-р баг, Төхөм",3462553,2023,
Хонь,"2-р баг, Төхөм",3462553,2022,
Хонь,"2-р баг, Төхөм",3462553,2021,
Хонь,"2-р баг, Төхөм",3462553,2020,
Хонь,"2-р баг, Төхөм",3462553,2019,0.0
Хонь,"2-р баг, Төхөм",3462553,2018,0.0
Хонь,"2-р баг, Төхөм",3462553,2017,0.0
Хонь,"2-р баг, Төхөм",3462553,2016,0.0
Хонь,"2-р баг, Төхөм",3462553,2015,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2025,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2024,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2023,
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2022,
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2021,
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2020,
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2019,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2018,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2017,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2016,0.0
Хонь,"3-р баг, Дэрсэнэ-Ус",3462555,2015,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2025,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2024,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2023,
Хонь,"4-р баг, Эмгэнбулаг",3462557,2022,
Хонь,"4-р баг, Эмгэнбулаг",3462557,2021,
Хонь,"4-р баг, Эмгэнбулаг",3462557,2020,
Хонь,"4-р баг, Эмгэнбулаг",3462557,2019,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2018,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2017,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2016,0.0
Хонь,"4-р баг, Эмгэнбулаг",3462557,2015,0.0
Хонь,"5-р баг, Богт",3462559,2025,0.0
Хонь,"5-р баг, Богт",3462559,2024,0.0
Хонь,"5-р баг, Богт",3462559,2023,
Хонь,"5-р баг, Богт",3462559,2022,
Хонь,"5-р баг, Богт",3462559,2021,
Хонь,"5-р баг, Богт",3462559,2020,
Хонь,"5-р баг, Богт",3462559,2019,0.0
Хонь,"5-р баг, Богт",3462559,2018,0.0
Хонь,"5-р баг, Богт",3462559,2017,0.0
Хонь,"5-р баг, Богт",3462559,2016,0.0
Хонь,"5-р баг, Богт",3462559,2015,0.0
Хонь,Сэврэй,34628,2025,0.0
Хонь,Сэврэй,34628,2024,0.0
Хонь,Сэврэй,34628,2023,
Хонь,Сэврэй,34628,2022,
Хонь,Сэврэй,34628,2021,0.0
Хонь,Сэврэй,34628,2020,
Хонь,Сэврэй,34628,2019,0.0
Хонь,Сэврэй,34628,2018,0.0
Хонь,Сэврэй,34628,2017,0.0
Хонь,Сэврэй,34628,2016,0.0
Хонь,Сэврэй,34628,2015,0.0
Хонь,"1-р баг, Сайншанд",3462851,2025,0.0
Хонь,"1-р баг, Сайншанд",3462851,2024,0.0
Хонь,"1-р баг, Сайншанд",3462851,2023,
Хонь,"1-р баг, Сайншанд",3462851,2022,
Хонь,"1-р баг, Сайншанд",3462851,2021,0.0
Хонь,"1-р баг, Сайншанд",3462851,2020,
Хонь,"1-р баг, Сайншанд",3462851,2019,0.0
Хонь,"1-р баг, Сайншанд",3462851,2018,0.0
Хонь,"1-р баг, Сайншанд",3462851,2017,0.0
Хонь,"1-р баг, Сайншанд",3462851,2016,0.0
Хонь,"1-р баг, Сайншанд",3462851,2015,0.0
Хонь,"2-р баг, Хоолт",3462853,2025,0.0
Хонь,"2-р баг, Хоолт",3462853,2024,0.0
Хонь,"2-р баг, Хоолт",3462853,2023,
Хонь,"2-р баг, Хоолт",3462853,2022,
Хонь,"2-р баг, Хоолт",3462853,2021,
Хонь,"2-р баг, Хоолт",3462853,2020,
Хонь,"2-р баг, Хоолт",3462853,2019,0.0
Хонь,"2-р баг, Хоолт",3462853,2018,0.0
Хонь,"2-р баг, Хоолт",3462853,2017,0.0
Хонь,"2-р баг, Хоолт",3462853,2016,0.0
Хонь,"2-р баг, Хоолт",3462853,2015,0.0
Хонь,"3-р баг, Буйлсан",3462855,2025,0.0
Хонь,"3-р баг, Буйлсан",3462855,2024,0.0
Хонь,"3-р баг, Буйлсан",3462855,2023,
Хонь,"3-р баг, Буйлсан",3462855,2022,
Хонь,"3-р баг, Буйлсан",3462855,2021,
Хонь,"3-р баг, Буйлсан",3462855,2020,
Хонь,"3-р баг, Буйлсан",3462855,2019,0.0
Хонь,"3-р баг, Буйлсан",3462855,2018,0.0
Хонь,"3-р баг, Буйлсан",3462855,2017,0.0
Хонь,"3-р баг, Буйлсан",3462855,2016,0.0
Хонь,"3-р баг, Буйлсан",3462855,2015,0.0
Хонь,Ханбогд,34631,2025,0.0
Хонь,Ханбогд,34631,2024,0.0
Хонь,Ханбогд,34631,2023,
Хонь,Ханбогд,34631,2022,
Хонь,Ханбогд,34631,2021,
Хонь,Ханбогд,34631,2020,
Хонь,Ханбогд,34631,2019,0.0
Хонь,Ханбогд,34631,2018,0.0
Хонь,Ханбогд,34631,2017,0.0
Хонь,Ханбогд,34631,2016,0.0
Хонь,Ханбогд,34631,2015,0.0
Хонь,"1-р баг, Номгон",3463151,2025,0.0
Хонь,"1-р баг, Номгон",3463151,2024,0.0
Хонь,"1-р баг, Номгон",3463151,2023,
Хонь,"1-р баг, Номгон",3463151,2022,
Хонь,"1-р баг, Номгон",3463151,2021,
Хонь,"1-р баг, Номгон",3463151,2020,
Хонь,"1-р баг, Номгон",3463151,2019,0.0
Хонь,"1-р баг, Номгон",3463151,2018,0.0
Хонь,"1-р баг, Номгон",3463151,2017,0.0
Хонь,"1-р баг, Номгон",3463151,2016,0.0
Хонь,"1-р баг, Номгон",3463151,2015,0.0
Хонь,"2-р баг, Гавилууд",3463153,2025,0.0
Хонь,"2-р баг, Гавилууд",3463153,2024,0.0
Хонь,"2-р баг, Гавилууд",3463153,2023,
Хонь,"2-р баг, Гавилууд",3463153,2022,
Хонь,"2-р баг, Гавилууд",3463153,2021,
Хонь,"2-р баг, Гавилууд",3463153,2020,
Хонь,"2-р баг, Гавилууд",3463153,2019,0.0
Хонь,"2-р баг, Гавилууд",3463153,2018,0.0
Хонь,"2-р баг, Гавилууд",3463153,2017,0.0
Хонь,"2-р баг, Гавилууд",3463153,2016,0.0
Хонь,"2-р баг, Гавилууд",3463153,2015,0.0
Хонь,"3-р баг, Жавхлант",3463155,2025,0.0
Хонь,"3-р баг, Жавхлант",3463155,2024,0.0
Хонь,"3-р баг, Жавхлант",3463155,2023,
Хонь,"3-р баг, Жавхлант",3463155,2022,
Хонь,"3-р баг, Жавхлант",3463155,2021,
Хонь,"3-р баг, Жавхлант",3463155,2020,
Хонь,"3-р баг, Жавхлант",3463155,2019,0.0
Хонь,"3-р баг, Жавхлант",3463155,2018,0.0
Хонь,"3-р баг, Жавхлант",3463155,2017,0.0
Хонь,"3-р баг, Жавхлант",3463155,2016,0.0
Хонь,"3-р баг, Жавхлант",3463155,2015,0.0
Хонь,"4-р баг, Баян",3463157,2025,0.0
Хонь,"4-р баг, Баян",3463157,2024,0.0
Хонь,"4-р баг, Баян",3463157,2023,
Хонь,"4-р баг, Баян",3463157,2022,
Хонь,"4-р баг, Баян",3463157,2021,
Хонь,"4-р баг, Баян",3463157,2020,
Хонь,"4-р баг, Баян",3463157,2019,0.0
Хонь,"4-р баг, Баян",3463157,2018,0.0
Хонь,"4-р баг, Баян",3463157,2017,0.0
Хонь,"4-р баг, Баян",3463157,2016,0.0
Хонь,"4-р баг, Баян",3463157,2015,0.0
Хонь,"5-р баг, Хайрхан",3463159,2025,0.0
Хонь,"5-р баг, Хайрхан",3463159,2024,0.0
Хонь,"5-р баг, Хайрхан",3463159,2023,
Хонь,"5-р баг, Хайрхан",3463159,2022,
Хонь,"5-р баг, Хайрхан",3463159,2021,
Хонь,"5-р баг, Хайрхан",3463159,2020,
Хонь,"5-р баг, Хайрхан",3463159,2019,0.0
Хонь,"5-р баг, Хайрхан",3463159,2018,0.0
Хонь,"5-р баг, Хайрхан",3463159,2017,0.0
Хонь,"5-р баг, Хайрхан",3463159,2016,0.0
Хонь,"5-р баг, Хайрхан",3463159,2015,0.0
Хонь,Ханхонгор,34634,2025,0.0
Хонь,Ханхонгор,34634,2024,0.0
Хонь,Ханхонгор,34634,2023,
Хонь,Ханхонгор,34634,2022,0.0
Хонь,Ханхонгор,34634,2021,
Хонь,Ханхонгор,34634,2020,0.1
Хонь,Ханхонгор,34634,2019,0.0
Хонь,Ханхонгор,34634,2018,0.0
Хонь,Ханхонгор,34634,2017,0.0
Хонь,Ханхонгор,34634,2016,0.4
Хонь,Ханхонгор,34634,2015,0.0
Хонь,"1-р баг, Мандах",3463451,2025,0.0
Хонь,"1-р баг, Мандах",3463451,2024,0.0
Хонь,"1-р баг, Мандах",3463451,2023,
Хонь,"1-р баг, Мандах",3463451,2022,
Хонь,"1-р баг, Мандах",3463451,2021,
Хонь,"1-р баг, Мандах",3463451,2020,
Хонь,"1-р баг, Мандах",3463451,2019,0.0
Хонь,"1-р баг, Мандах",3463451,2018,0.0
Хонь,"1-р баг, Мандах",3463451,2017,0.0
Хонь,"1-р баг, Мандах",3463451,2016,0.0
Хонь,"1-р баг, Мандах",3463451,2015,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2025,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2024,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2023,
Хонь,"2-р баг, Өгөөмөр",3463453,2022,
Хонь,"2-р баг, Өгөөмөр",3463453,2021,
Хонь,"2-р баг, Өгөөмөр",3463453,2020,
Хонь,"2-р баг, Өгөөмөр",3463453,2019,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2018,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2017,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2016,0.0
Хонь,"2-р баг, Өгөөмөр",3463453,2015,0.0
Хонь,"3-р баг, Хондот",3463455,2025,0.0
Хонь,"3-р баг, Хондот",3463455,2024,0.0
Хонь,"3-р баг, Хондот",3463455,2023,
Хонь,"3-р баг, Хондот",3463455,2022,
Хонь,"3-р баг, Хондот",3463455,2021,
Хонь,"3-р баг, Хондот",3463455,2020,
Хонь,"3-р баг, Хондот",3463455,2019,0.0
Хонь,"3-р баг, Хондот",3463455,2018,0.0
Хонь,"3-р баг, Хондот",3463455,2017,0.0
Хонь,"3-р баг, Хондот",3463455,2016,0.2
Хонь,"3-р баг, Хондот",3463455,2015,0.0
Хонь,"4-р баг, Жаргалант",3463457,2025,0.0
Хонь,"4-р баг, Жаргалант",3463457,2024,0.0
Хонь,"4-р баг, Жаргалант",3463457,2023,
Хонь,"4-р баг, Жаргалант",3463457,2022,0.0
Хонь,"4-р баг, Жаргалант",3463457,2021,
Хонь,"4-р баг, Жаргалант",3463457,2020,0.1
Хонь,"4-р баг, Жаргалант",3463457,2019,0.0
Хонь,"4-р баг, Жаргалант",3463457,2018,0.0
Хонь,"4-р баг, Жаргалант",3463457,2017,0.0
Хонь,"4-р баг, Жаргалант",3463457,2016,0.2
Хонь,"4-р баг, Жаргалант",3463457,2015,0.0
Хонь,Хүрмэн,34637,2025,0.0
Хонь,Хүрмэн,34637,2024,0.0
Хонь,Хүрмэн,34637,2023,0.1
Хонь,Хүрмэн,34637,2022,0.0
Хонь,Хүрмэн,34637,2021,0.1
Хонь,Хүрмэн,34637,2020,0.0
Хонь,Хүрмэн,34637,2019,0.1
Хонь,Хүрмэн,34637,2018,0.4
Хонь,Хүрмэн,34637,2017,0.1
Хонь,Хүрмэн,34637,2016,0.1
Хонь,Хүрмэн,34637,2015,0.1
Хонь,"1-р баг, Жанжин",3463751,2025,0.0
Хонь,"1-р баг, Жанжин",3463751,2024,0.0
Хонь,"1-р баг, Жанжин",3463751,2023,0.0
Хонь,"1-р баг, Жанжин",3463751,2022,0.0
Хонь,"1-р баг, Жанжин",3463751,2021,
Хонь,"1-р баг, Жанжин",3463751,2020,
Хонь,"1-р баг, Жанжин",3463751,2019,0.0
Хонь,"1-р баг, Жанжин",3463751,2018,0.0
Хонь,"1-р баг, Жанжин",3463751,2017,0.0
Хонь,"1-р баг, Жанжин",3463751,2016,0.0
Хонь,"1-р баг, Жанжин",3463751,2015,0.0
Хонь,"2-р баг, Тулга",3463753,2025,0.0
Хонь,"2-р баг, Тулга",3463753,2024,0.0
Хонь,"2-р баг, Тулга",3463753,2023,0.0
Хонь,"2-р баг, Тулга",3463753,2022,0.0
Хонь,"2-р баг, Тулга",3463753,2021,0.1
Хонь,"2-р баг, Тулга",3463753,2020,0.0
Хонь,"2-р баг, Тулга",3463753,2019,0.1
Хонь,"2-р баг, Тулга",3463753,2018,0.3
Хонь,"2-р баг, Тулга",3463753,2017,0.1
Хонь,"2-р баг, Тулга",3463753,2016,0.0
Хонь,"2-р баг, Тулга",3463753,2015,0.1
Хонь,"3-р баг, Хүрмэн",3463755,2025,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2024,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2023,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2022,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2021,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2020,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2019,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2018,0.1
Хонь,"3-р баг, Хүрмэн",3463755,2017,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2016,0.0
Хонь,"3-р баг, Хүрмэн",3463755,2015,0.0
Хонь,Цогт-Овоо,34640,2025,0.0
Хонь,Цогт-Овоо,34640,2024,0.0
Хонь,Цогт-Овоо,34640,2023,0.0
Хонь,Цогт-Овоо,34640,2022,0.0
Хонь,Цогт-Овоо,34640,2021,
Хонь,Цогт-Овоо,34640,2020,
Хонь,Цогт-Овоо,34640,2019,0.0
Хонь,Цогт-Овоо,34640,2018,0.0
Хонь,Цогт-Овоо,34640,2017,0.0
Хонь,Цогт-Овоо,34640,2016,0.0
Хонь,Цогт-Овоо,34640,2015,0.0
Хонь,"1-р баг,Замын шанд",3464051,2025,0.0
Хонь,"1-р баг,Замын шанд",3464051,2024,0.0
Хонь,"1-р баг,Замын шанд",3464051,2023,0.0
Хонь,"1-р баг,Замын шанд",3464051,2022,
Хонь,"1-р баг,Замын шанд",3464051,2021,
Хонь,"1-р баг,Замын шанд",3464051,2020,
Хонь,"1-р баг,Замын шанд",3464051,2019,0.0
Хонь,"1-р баг,Замын шанд",3464051,2018,0.0
Хонь,"1-р баг,Замын шанд",3464051,2017,0.0
Хонь,"1-р баг,Замын шанд",3464051,2016,0.0
Хонь,"1-р баг,Замын шанд",3464051,2015,0.0
Хонь,"2-р баг, Бортээг",3464053,2025,0.0
Хонь,"2-р баг, Бортээг",3464053,2024,0.0
Хонь,"2-р баг, Бортээг",3464053,2023,0.0
Хонь,"2-р баг, Бортээг",3464053,2022,0.0
Хонь,"2-р баг, Бортээг",3464053,2021,
Хонь,"2-р баг, Бортээг",3464053,2020,
Хонь,"2-р баг, Бортээг",3464053,2019,0.0
Хонь,"2-р баг, Бортээг",3464053,2018,0.0
Хонь,"2-р баг, Бортээг",3464053,2017,0.0
Хонь,"2-р баг, Бортээг",3464053,2016,0.0
Хонь,"2-р баг, Бортээг",3464053,2015,0.0
Хонь,"3-р баг, Найз",3464055,2025,0.0
Хонь,"3-р баг, Найз",3464055,2024,0.0
Хонь,"3-р баг, Найз",3464055,2023,
Хонь,"3-р баг, Найз",3464055,2022,
Хонь,"3-р баг, Найз",3464055,2021,
Хонь,"3-р баг, Найз",3464055,2020,
Хонь,"3-р баг, Найз",3464055,2019,0.0
Хонь,"3-р баг, Найз",3464055,2018,0.0
Хонь,"3-р баг, Найз",3464055,2017,0.0
Хонь,"3-р баг, Найз",3464055,2016,0.0
Хонь,"3-р баг, Найз",3464055,2015,0.0
Хонь,Цогтцэций,34643,2025,0.0
Хонь,Цогтцэций,34643,2024,0.0
Хонь,Цогтцэций,34643,2023,0.0
Хонь,Цогтцэций,34643,2022,
Хонь,Цогтцэций,34643,2021,
Хонь,Цогтцэций,34643,2020,
Хонь,Цогтцэций,34643,2019,0.0
Хонь,Цогтцэций,34643,2018,0.0
Хонь,Цогтцэций,34643,2017,0.0
Хонь,Цогтцэций,34643,2016,0.0
Хонь,Цогтцэций,34643,2015,0.0
Хонь,"1-р баг, Сийрст",3464351,2025,0.0
Хонь,"1-р баг, Сийрст",3464351,2024,0.0
Хонь,"1-р баг, Сийрст",3464351,2023,
Хонь,"1-р баг, Сийрст",3464351,2022,
Хонь,"1-р баг, Сийрст",3464351,2021,
Хонь,"1-р баг, Сийрст",3464351,2020,
Хонь,"1-р баг, Сийрст",3464351,2019,0.0
Хонь,"1-р баг, Сийрст",3464351,2018,0.0
Хонь,"1-р баг, Сийрст",3464351,2017,0.0
Хонь,"1-р баг, Сийрст",3464351,2016,0.0
Хонь,"1-р баг, Сийрст",3464351,2015,0.0
Хонь,"2-р баг, Билгэх",3464353,2025,0.0
Хонь,"2-р баг, Билгэх",3464353,2024,0.0
Хонь,"2-р баг, Билгэх",3464353,2023,
Хонь,"2-р баг, Билгэх",3464353,2022,
Хонь,"2-р баг, Билгэх",3464353,2021,
Хонь,"2-р баг, Билгэх",3464353,2020,
Хонь,"2-р баг, Билгэх",3464353,2019,0.0
Хонь,"2-р баг, Билгэх",3464353,2018,0.0
Хонь,"2-р баг, Билгэх",3464353,2017,0.0
Хонь,"2-р баг, Билгэх",3464353,2016,0.0
Хонь,"2-р баг, Билгэх",3464353,2015,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2025,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2024,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2023,
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2022,
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2021,
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2020,
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2019,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2018,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2017,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2016,0.0
Хонь,"3-р баг ,Цагаан-Овоо",3464355,2015,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2025,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2024,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2023,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2022,
Хонь,"4-р баг, Өгөөмөр",3464357,2021,
Хонь,"4-р баг, Өгөөмөр",3464357,2020,
Хонь,"4-р баг, Өгөөмөр",3464357,2019,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2018,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2017,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2016,0.0
Хонь,"4-р баг, Өгөөмөр",3464357,2015,0.0
Хонь,Зүүн бүс,3,2025,0.0
Хонь,Зүүн бүс,3,2024,0.6
Хонь,Зүүн бүс,3,2023,5.6
Хонь,Зүүн бүс,3,2022,2.2
Хонь,Зүүн бүс,3,2021,1.8
Хонь,Зүүн бүс,3,2020,1.4
Хонь,Зүүн бүс,3,2019,10.1
Хонь,Зүүн бүс,3,2018,2.3
Хонь,Зүүн бүс,3,2017,5.5
Хонь,Зүүн бүс,3,2016,5.4
Хонь,Зүүн бүс,3,2015,4.3
Ямаа,Өмнөговь,346,2025,0.0
Ямаа,Өмнөговь,346,2024,0.6
Ямаа,Өмнөговь,346,2023,0.7
Ямаа,Өмнөговь,346,2022,0.4
Ямаа,Өмнөговь,346,2021,0.3
Ямаа,Өмнөговь,346,2020,0.7
Ямаа,Өмнөговь,346,2019,0.2
Ямаа,Өмнөговь,346,2018,1.5
Ямаа,Өмнөговь,346,2017,0.3
Ямаа,Өмнөговь,346,2016,0.4
Ямаа,Өмнөговь,346,2015,0.4
Ямаа,Даланзадгад,34601,2025,0.0
Ямаа,Даланзадгад,34601,2024,0.0
Ямаа,Даланзадгад,34601,2023,0.0
Ямаа,Даланзадгад,34601,2022,0.0
Ямаа,Даланзадгад,34601,2021,0.0
Ямаа,Даланзадгад,34601,2020,
Ямаа,Даланзадгад,34601,2019,0.0
Ямаа,Даланзадгад,34601,2018,0.0
Ямаа,Даланзадгад,34601,2017,0.0
Ямаа,Даланзадгад,34601,2016,0.1
Ямаа,Даланзадгад,34601,2015,0.1
Ямаа,"1-р баг, Баруунсайхан",3460151,2025,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2024,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2023,
Ямаа,"1-р баг, Баруунсайхан",3460151,2022,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2021,
Ямаа,"1-р баг, Баруунсайхан",3460151,2020,
Ямаа,"1-р баг, Баруунсайхан",3460151,2019,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2018,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2017,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2016,0.0
Ямаа,"1-р баг, Баруунсайхан",3460151,2015,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2025,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2024,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2023,
Ямаа,"2-р баг, Хан-Уул",3460153,2022,
Ямаа,"2-р баг, Хан-Уул",3460153,2021,
Ямаа,"2-р баг, Хан-Уул",3460153,2020,
Ямаа,"2-р баг, Хан-Уул",3460153,2019,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2018,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2017,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2016,0.0
Ямаа,"2-р баг, Хан-Уул",3460153,2015,0.0
Ямаа,"3-р баг, Далан",3460155,2025,0.0
Ямаа,"3-р баг, Далан",3460155,2024,0.0
Ямаа,"3-р баг, Далан",3460155,2023,
Ямаа,"3-р баг, Далан",3460155,2022,
Ямаа,"3-р баг, Далан",3460155,2021,
