aimag,soum,lat,lon,year,month,avg_temp,min_temp,wind_speed,snowfall_sum,precip_sum,avg_temp_lag1,min_temp_lag1,wind_speed_lag1,snowfall_sum_lag1,precip_sum_lag1,avg_temp_lag2,min_temp_lag2,wind_speed_lag2,snowfall_sum_lag2,precip_sum_lag2,is_winter,cold_index,snow_cumulative,precip_deficit,extreme_cold,extreme_wind,heavy_snow,total_livestock,livestock_change_pct,target_dzud
Ömnögovi,Xanxongor,43.641231,104.636477,2017,1,-12.871,-28.1,10.868,0.91,1.3,-7.816,-20.6,10.406,0.77,0.6,-3.747,-20.7,14.46,0.56,0.1,1,-33.534,0.91,18.7,1,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,2,-6.879,-22.9,10.789,2.24,3.5,-12.871,-28.1,10.868,0.91,1.3,-7.816,-20.6,10.406,0.77,0.6,1,-28.2945,3.1500000000000004,16.5,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,3,-1.432,-13.4,12.871,9.1,14.5,-6.879,-22.9,10.789,2.24,3.5,-12.871,-28.1,10.868,0.91,1.3,1,-19.8355,12.25,5.5,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,4,8.45,-3.0,14.08,0.21,2.9,-1.432,-13.4,12.871,9.1,14.5,-6.879,-22.9,10.789,2.24,3.5,0,-10.04,12.46,17.1,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,5,16.387,-5.0,16.145,0.14,3.4,8.45,-3.0,14.08,0.21,2.9,-1.432,-13.4,12.871,9.1,14.5,0,-13.0725,12.6,16.6,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,6,21.417,7.9,13.647,0.0,14.5,16.387,-5.0,16.145,0.14,3.4,8.45,-3.0,14.08,0.21,2.9,0,1.0765000000000002,12.6,5.5,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,7,24.694,11.4,13.306,0.0,15.1,21.417,7.9,13.647,0.0,14.5,16.387,-5.0,16.145,0.14,3.4,0,4.747000000000001,12.6,4.9,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,8,20.352,6.8,12.694,0.0,29.6,24.694,11.4,13.306,0.0,15.1,21.417,7.9,13.647,0.0,14.5,0,0.4529999999999994,12.6,-9.600000000000001,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,9,15.463,-3.7,13.857,0.0,2.8,20.352,6.8,12.694,0.0,29.6,24.694,11.4,13.306,0.0,15.1,0,-10.628499999999999,12.6,17.2,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,10,4.806,-12.2,10.819,2.17,3.4,15.463,-3.7,13.857,0.0,2.8,20.352,6.8,12.694,0.0,29.6,0,-17.6095,14.77,16.6,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,11,-5.063,-18.8,12.84,0.35,0.5,4.806,-12.2,10.819,2.17,3.4,15.463,-3.7,13.857,0.0,2.8,1,-25.22,15.12,19.5,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2017,12,-10.619,-20.7,11.19,0.35,0.5,-5.063,-18.8,12.84,0.35,0.5,4.806,-12.2,10.819,2.17,3.4,1,-26.294999999999998,15.47,19.5,0,0,0,2654.4,14.710458081244603,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,1,-16.716,-31.0,11.203,1.4,1.9,-10.619,-20.7,11.19,0.35,0.5,-5.063,-18.8,12.84,0.35,0.5,1,-36.6015,1.4,18.1,1,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,2,-9.764,-25.1,12.543,0.35,0.5,-16.716,-31.0,11.203,1.4,1.9,-10.619,-20.7,11.19,0.35,0.5,1,-31.3715,1.75,19.5,1,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,3,4.49,-11.8,14.394,1.61,2.4,-9.764,-25.1,12.543,0.35,0.5,-16.716,-31.0,11.203,1.4,1.9,1,-18.997,3.36,17.6,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,4,9.147,-9.6,16.783,2.31,8.2,4.49,-11.8,14.394,1.61,2.4,-9.764,-25.1,12.543,0.35,0.5,0,-17.991500000000002,5.67,11.8,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,5,16.81,-0.1,17.255,0.0,6.1,9.147,-9.6,16.783,2.31,8.2,4.49,-11.8,14.394,1.61,2.4,0,-8.7275,5.67,13.9,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,6,21.82,5.9,14.553,0.0,0.8,16.81,-0.1,17.255,0.0,6.1,9.147,-9.6,16.783,2.31,8.2,0,-1.3765,5.67,19.2,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,7,22.329,11.2,13.2,0.0,49.9,21.82,5.9,14.553,0.0,0.8,16.81,-0.1,17.255,0.0,6.1,0,4.6,5.67,-29.9,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,8,20.116,9.2,10.206,0.0,58.7,22.329,11.2,13.2,0.0,49.9,21.82,5.9,14.553,0.0,0.8,0,4.0969999999999995,5.67,-38.7,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,9,11.67,-1.5,15.703,0.07,8.8,20.116,9.2,10.206,0.0,58.7,22.329,11.2,13.2,0.0,49.9,0,-9.3515,5.74,11.2,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,10,4.206,-7.3,12.813,0.0,0.0,11.67,-1.5,15.703,0.07,8.8,20.116,9.2,10.206,0.0,58.7,0,-13.7065,5.74,20.0,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,11,-4.553,-17.8,10.7,1.61,2.5,4.206,-7.3,12.813,0.0,0.0,11.67,-1.5,15.703,0.07,8.8,1,-23.15,7.35,17.5,0,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2018,12,-16.448,-31.0,10.819,0.0,0.0,-4.553,-17.8,10.7,1.61,2.5,4.206,-7.3,12.813,0.0,0.0,1,-36.4095,7.35,20.0,1,0,0,2598.4,-2.1097046413502074,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,1,-14.1,-27.4,9.694,0.0,0.0,-16.448,-31.0,10.819,0.0,0.0,-4.553,-17.8,10.7,1.61,2.5,1,-32.247,0.0,20.0,1,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,2,-13.354,-26.3,9.264,3.71,5.6,-14.1,-27.4,9.694,0.0,0.0,-16.448,-31.0,10.819,0.0,0.0,1,-30.932000000000002,3.71,14.4,1,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,3,-0.019,-12.4,13.613,2.8,4.0,-13.354,-26.3,9.264,3.71,5.6,-14.1,-27.4,9.694,0.0,0.0,1,-19.2065,6.51,16.0,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,4,9.927,-3.8,15.903,0.14,1.3,-0.019,-12.4,13.613,2.8,4.0,-13.354,-26.3,9.264,3.71,5.6,0,-11.7515,6.6499999999999995,18.7,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,5,12.523,-5.3,16.535,12.95,31.2,9.927,-3.8,15.903,0.14,1.3,-0.019,-12.4,13.613,2.8,4.0,0,-13.567499999999999,19.599999999999998,-11.2,0,0,1,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,6,21.343,7.6,16.133,0.0,5.2,12.523,-5.3,16.535,12.95,31.2,9.927,-3.8,15.903,0.14,1.3,0,-0.4664999999999999,19.599999999999998,14.8,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,7,23.439,11.8,14.023,0.0,8.3,21.343,7.6,16.133,0.0,5.2,12.523,-5.3,16.535,12.95,31.2,0,4.788500000000001,19.599999999999998,11.7,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,8,20.435,9.3,12.481,0.0,21.5,23.439,11.8,14.023,0.0,8.3,21.343,7.6,16.133,0.0,5.2,0,3.0595000000000008,19.599999999999998,-1.5,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,9,17.807,3.6,12.553,0.0,10.3,20.435,9.3,12.481,0.0,21.5,23.439,11.8,14.023,0.0,8.3,0,-2.6765000000000003,19.599999999999998,9.7,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,10,4.616,-11.6,11.671,6.58,10.0,17.807,3.6,12.553,0.0,10.3,20.435,9.3,12.481,0.0,21.5,0,-17.435499999999998,26.18,10.0,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,11,-4.067,-21.4,11.29,0.98,1.3,4.616,-11.6,11.671,6.58,10.0,17.807,3.6,12.553,0.0,10.3,1,-27.044999999999998,27.159999999999997,18.7,0,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2019,12,-11.31,-28.5,10.094,0.63,0.9,-4.067,-21.4,11.29,0.98,1.3,4.616,-11.6,11.671,6.58,10.0,1,-33.547,27.79,19.1,1,0,0,3000.3,15.467210591133007,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,1,-11.145,-24.0,8.629,0.63,0.8,-11.31,-28.5,10.094,0.63,0.9,-4.067,-21.4,11.29,0.98,1.3,1,-28.3145,0.63,19.2,0,0,0,2880.8,-3.9829350398293495,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,2,-6.359,-20.8,10.914,3.99,5.8,-11.145,-24.0,8.629,0.63,0.8,-11.31,-28.5,10.094,0.63,0.9,1,-26.257,4.62,14.2,0,0,0,2880.8,-3.9829350398293495,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,3,0.339,-15.2,14.184,2.52,3.7,-6.359,-20.8,10.914,3.99,5.8,-11.145,-24.0,8.629,0.63,0.8,1,-22.291999999999998,7.140000000000001,16.3,0,0,0,2880.8,-3.9829350398293495,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,4,8.82,-7.2,13.287,0.28,1.4,0.339,-15.2,14.184,2.52,3.7,-6.359,-20.8,10.914,3.99,5.8,0,-13.8435,7.42,18.6,0,0,0,2880.8,-3.9829350398293495,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,5,14.261,0.6,16.513,3.22,25.5,8.82,-7.2,13.287,0.28,1.4,0.339,-15.2,14.184,2.52,3.7,0,-7.656500000000001,10.64,-5.5,0,0,0,2880.8,-3.9829350398293495,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,6,21.16,7.7,16.713,0.0,2.3,14.261,0.6,16.513,3.22,25.5,8.82,-7.2,13.287,0.28,1.4,0,-0.6565000000000003,10.64,17.7,0,0,0,2880.8,-3.9829350398293495,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,7,23.365,12.2,12.739,0.0,10.6,21.16,7.7,16.713,0.0,2.3,14.261,0.6,16.513,3.22,25.5,0,5.830499999999999,10.64,9.4,0,0,0,2880.8,-3.9829350398293495,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,8,20.535,10.8,13.935,0.0,31.6,23.365,12.2,12.739,0.0,10.6,21.16,7.7,16.713,0.0,2.3,0,3.8325000000000005,10.64,-11.600000000000001,0,0,0,2880.8,-3.9829350398293495,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,9,14.867,0.8,13.333,0.0,9.3,20.535,10.8,13.935,0.0,31.6,23.365,12.2,12.739,0.0,10.6,0,-5.8665,10.64,10.7,0,0,0,2880.8,-3.9829350398293495,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,10,3.052,-7.1,12.477,0.77,1.3,14.867,0.8,13.333,0.0,9.3,20.535,10.8,13.935,0.0,31.6,0,-13.3385,11.41,18.7,0,0,0,2880.8,-3.9829350398293495,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,11,-4.273,-20.4,10.653,2.94,4.2,3.052,-7.1,12.477,0.77,1.3,14.867,0.8,13.333,0.0,9.3,1,-25.726499999999998,14.350000000000001,15.8,0,0,0,2880.8,-3.9829350398293495,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2020,12,-18.194,-31.8,8.69,0.35,0.4,-4.273,-20.4,10.653,2.94,4.2,3.052,-7.1,12.477,0.77,1.3,1,-36.145,14.700000000000001,19.6,1,0,0,2880.8,-3.9829350398293495,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,1,-13.645,-30.8,12.861,0.0,0.0,-18.194,-31.8,8.69,0.35,0.4,-4.273,-20.4,10.653,2.94,4.2,1,-37.2305,0.0,20.0,1,0,0,2513.8,-12.739516800888639,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,2,-3.675,-21.8,12.164,1.19,1.7,-13.645,-30.8,12.861,0.0,0.0,-18.194,-31.8,8.69,0.35,0.4,1,-27.882,1.19,18.3,0,0,0,2513.8,-12.739516800888639,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,3,2.332,-13.1,13.719,0.56,0.8,-3.675,-21.8,12.164,1.19,1.7,-13.645,-30.8,12.861,0.0,0.0,1,-19.9595,1.75,19.2,0,0,0,2513.8,-12.739516800888639,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,4,7.95,-6.5,17.04,2.8,11.2,2.332,-13.1,13.719,0.56,0.8,-3.675,-21.8,12.164,1.19,1.7,0,-15.02,4.55,8.8,0,0,0,2513.8,-12.739516800888639,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,5,14.029,-2.0,20.352,0.0,3.6,7.95,-6.5,17.04,2.8,11.2,2.332,-13.1,13.719,0.56,0.8,0,-12.176,4.55,16.4,0,1,0,2513.8,-12.739516800888639,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,6,19.913,2.5,15.593,0.0,13.9,14.029,-2.0,20.352,0.0,3.6,7.95,-6.5,17.04,2.8,11.2,0,-5.2965,4.55,6.1,0,0,0,2513.8,-12.739516800888639,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,7,22.055,9.9,12.355,0.0,71.5,19.913,2.5,15.593,0.0,13.9,14.029,-2.0,20.352,0.0,3.6,0,3.7225,4.55,-51.5,0,0,0,2513.8,-12.739516800888639,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,8,19.035,5.9,14.955,0.0,9.3,22.055,9.9,12.355,0.0,71.5,19.913,2.5,15.593,0.0,13.9,0,-1.5774999999999997,4.55,10.7,0,0,0,2513.8,-12.739516800888639,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,9,15.933,2.3,13.133,0.0,12.3,19.035,5.9,14.955,0.0,9.3,22.055,9.9,12.355,0.0,71.5,0,-4.2665,4.55,7.699999999999999,0,0,0,2513.8,-12.739516800888639,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,10,4.455,-6.7,11.7,0.0,0.4,15.933,2.3,13.133,0.0,12.3,19.035,5.9,14.955,0.0,9.3,0,-12.55,4.55,19.6,0,0,0,2513.8,-12.739516800888639,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,11,-4.053,-18.0,12.217,3.57,5.1,4.455,-6.7,11.7,0.0,0.4,15.933,2.3,13.133,0.0,12.3,1,-24.1085,8.12,14.9,0,0,0,2513.8,-12.739516800888639,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2021,12,-10.448,-23.3,10.41,0.84,1.2,-4.053,-18.0,12.217,3.57,5.1,4.455,-6.7,11.7,0.0,0.4,1,-28.505000000000003,8.959999999999999,18.8,0,0,0,2513.8,-12.739516800888639,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,1,-12.135,-22.4,9.116,0.77,1.0,-10.448,-23.3,10.41,0.84,1.2,-4.053,-18.0,12.217,3.57,5.1,1,-26.958,0.77,19.0,0,0,0,2637.3,4.912880897446104,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,2,-11.868,-23.9,9.161,2.66,3.8,-12.135,-22.4,9.116,0.77,1.0,-10.448,-23.3,10.41,0.84,1.2,1,-28.4805,3.43,16.2,0,0,0,2637.3,4.912880897446104,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,3,0.823,-16.6,15.571,0.84,2.0,-11.868,-23.9,9.161,2.66,3.8,-12.135,-22.4,9.116,0.77,1.0,1,-24.3855,4.2700000000000005,18.0,0,0,0,2637.3,4.912880897446104,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,4,7.647,-5.8,17.103,8.26,15.8,0.823,-16.6,15.571,0.84,2.0,-11.868,-23.9,9.161,2.66,3.8,0,-14.351500000000001,12.530000000000001,4.199999999999999,0,0,0,2637.3,4.912880897446104,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,5,15.161,-0.6,15.568,0.07,4.1,7.647,-5.8,17.103,8.26,15.8,0.823,-16.6,15.571,0.84,2.0,0,-8.384,12.6,15.9,0,0,0,2637.3,4.912880897446104,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,6,21.833,7.3,15.92,0.0,8.2,15.161,-0.6,15.568,0.07,4.1,7.647,-5.8,17.103,8.26,15.8,0,-0.6600000000000001,12.6,11.8,0,0,0,2637.3,4.912880897446104,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,7,22.687,11.2,14.048,0.0,30.2,21.833,7.3,15.92,0.0,8.2,15.161,-0.6,15.568,0.07,4.1,0,4.175999999999999,12.6,-10.2,0,0,0,2637.3,4.912880897446104,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,8,22.442,5.8,14.49,0.0,7.0,22.687,11.2,14.048,0.0,30.2,21.833,7.3,15.92,0.0,8.2,0,-1.4450000000000003,12.6,13.0,0,0,0,2637.3,4.912880897446104,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,9,17.0,2.3,13.713,0.0,6.7,22.442,5.8,14.49,0.0,7.0,22.687,11.2,14.048,0.0,30.2,0,-4.5565,12.6,13.3,0,0,0,2637.3,4.912880897446104,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,10,4.184,-8.1,12.3,12.11,19.4,17.0,2.3,13.713,0.0,6.7,22.442,5.8,14.49,0.0,7.0,0,-14.25,24.71,0.6000000000000014,0,0,1,2637.3,4.912880897446104,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,11,-3.797,-27.5,10.483,3.43,4.8,4.184,-8.1,12.3,12.11,19.4,17.0,2.3,13.713,0.0,6.7,1,-32.7415,28.14,15.2,1,0,0,2637.3,4.912880897446104,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2022,12,-14.442,-25.6,11.765,0.07,0.1,-3.797,-27.5,10.483,3.43,4.8,4.184,-8.1,12.3,12.11,19.4,1,-31.4825,28.21,19.9,1,0,0,2637.3,4.912880897446104,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,1,-13.316,-30.2,10.842,1.68,2.5,-14.442,-25.6,11.765,0.07,0.1,-3.797,-27.5,10.483,3.43,4.8,1,-35.621,1.68,17.5,1,0,0,2042.0,-22.57232775945096,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,2,-5.921,-17.6,9.511,3.29,4.7,-13.316,-30.2,10.842,1.68,2.5,-14.442,-25.6,11.765,0.07,0.1,1,-22.3555,4.97,15.3,0,0,0,2042.0,-22.57232775945096,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,3,1.4,-13.7,13.032,0.28,1.3,-5.921,-17.6,9.511,3.29,4.7,-13.316,-30.2,10.842,1.68,2.5,1,-20.216,5.25,18.7,0,0,0,2042.0,-22.57232775945096,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,4,5.843,-11.1,17.9,0.63,2.7,1.4,-13.7,13.032,0.28,1.3,-5.921,-17.6,9.511,3.29,4.7,0,-20.049999999999997,5.88,17.3,0,0,0,2042.0,-22.57232775945096,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,5,13.577,-0.4,17.848,0.0,8.6,5.843,-11.1,17.9,0.63,2.7,1.4,-13.7,13.032,0.28,1.3,0,-9.324,5.88,11.4,0,0,0,2042.0,-22.57232775945096,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,6,22.087,5.1,14.437,0.0,2.8,13.577,-0.4,17.848,0.0,8.6,5.843,-11.1,17.9,0.63,2.7,0,-2.1185,5.88,17.2,0,0,0,2042.0,-22.57232775945096,1.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,7,22.997,10.4,15.61,0.0,52.6,22.087,5.1,14.437,0.0,2.8,13.577,-0.4,17.848,0.0,8.6,0,2.5950000000000006,5.88,-32.6,0,0,0,2042.0,-22.57232775945096,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,8,23.074,10.4,13.023,0.0,2.1,22.997,10.4,15.61,0.0,52.6,22.087,5.1,14.437,0.0,2.8,0,3.8885000000000005,5.88,17.9,0,0,0,2042.0,-22.57232775945096,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,9,16.08,0.3,13.797,0.0,11.7,23.074,10.4,13.023,0.0,2.1,22.997,10.4,15.61,0.0,52.6,0,-6.5985000000000005,5.88,8.3,0,0,0,2042.0,-22.57232775945096,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,10,8.771,-1.9,10.884,0.0,0.3,16.08,0.3,13.797,0.0,11.7,23.074,10.4,13.023,0.0,2.1,0,-7.3420000000000005,5.88,19.7,0,0,0,2042.0,-22.57232775945096,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,11,-4.657,-18.8,13.36,2.1,3.2,8.771,-1.9,10.884,0.0,0.3,16.08,0.3,13.797,0.0,11.7,1,-25.48,7.98,16.8,0,0,0,2042.0,-22.57232775945096,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2023,12,-11.755,-28.4,12.035,4.13,5.9,-4.657,-18.8,13.36,2.1,3.2,8.771,-1.9,10.884,0.0,0.3,1,-34.4175,12.11,14.1,1,0,0,2042.0,-22.57232775945096,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2024,1,-12.5,-24.1,9.626,3.99,5.7,-11.755,-28.4,12.035,4.13,5.9,-4.657,-18.8,13.36,2.1,3.2,1,-28.913,3.99,14.3,0,0,0,1970.1,-3.521057786483839,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2024,2,-10.234,-21.1,11.045,0.84,1.2,-12.5,-24.1,9.626,3.99,5.7,-11.755,-28.4,12.035,4.13,5.9,1,-26.622500000000002,4.83,18.8,0,0,0,1970.1,-3.521057786483839,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2024,3,0.955,-18.1,13.413,0.28,0.7,-10.234,-21.1,11.045,0.84,1.2,-12.5,-24.1,9.626,3.99,5.7,1,-24.8065,5.11,19.3,0,0,0,1970.1,-3.521057786483839,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2024,4,9.033,-3.0,16.073,6.79,21.9,0.955,-18.1,13.413,0.28,0.7,-10.234,-21.1,11.045,0.84,1.2,0,-11.0365,11.9,-1.8999999999999986,0,0,0,1970.1,-3.521057786483839,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2024,5,18.429,4.4,15.261,0.0,5.1,9.033,-3.0,16.073,6.79,21.9,0.955,-18.1,13.413,0.28,0.7,0,-3.2304999999999993,11.9,14.9,0,0,0,1970.1,-3.521057786483839,0.0
Ömnögovi,Xanxongor,43.641231,104.636477,2024,6,21.553,10.0,15.483,0.0,15.2,18.429,4.4,15.261,0.0,5.1,9.033,-3.0,16.073,6.79,21.9,0,2.2584999999999997,11.9,4.800000000000001,0,0,0,1970.1,-3.521057786483839,0.0
